02:20:51 macro number 1173 / 3982, complete paths 0, partial paths 648000 (to-do list 290 / 341)
02:21:20 macro number 1173 / 3982, complete paths 0, partial paths 649000 (to-do list 283 / 341)
02:21:50 macro number 1173 / 3982, complete paths 0, partial paths 650000 (to-do list 277 / 341)
02:22:19 macro number 1173 / 3982, complete paths 0, partial paths 651000 (to-do list 274 / 341)
02:22:49 macro number 1173 / 3982, complete paths 0, partial paths 652000 (to-do list 267 / 341)
02:23:18 macro number 1173 / 3982, complete paths 0, partial paths 653000 (to-do list 260 / 341)
02:23:48 macro number 1173 / 3982, complete paths 0, partial paths 654000 (to-do list 258 / 341)
02:24:17 macro number 1173 / 3982, complete paths 0, partial paths 655000 (to-do list 251 / 341)
02:24:47 macro number 1173 / 3982, complete paths 0, partial paths 656000 (to-do list 246 / 341)
02:25:16 macro number 1173 / 3982, complete paths 0, partial paths 657000 (to-do list 241 / 341)
02:25:46 macro number 1173 / 3982, complete paths 0, partial paths 658000 (to-do list 234 / 341)
02:26:15 macro number 1173 / 3982, complete paths 0, partial paths 659000 (to-do list 229 / 341)
02:26:45 macro number 1173 / 3982, complete paths 0, partial paths 660000 (to-do list 224 / 341)
02:27:15 macro number 1173 / 3982, complete paths 0, partial paths 661000 (to-do list 218 / 341)
02:27:44 macro number 1173 / 3982, complete paths 0, partial paths 662000 (to-do list 216 / 341)
02:28:14 macro number 1173 / 3982, complete paths 0, partial paths 663000 (to-do list 208 / 341)
02:28:43 macro number 1173 / 3982, complete paths 0, partial paths 664000 (to-do list 204 / 341)
02:29:13 macro number 1173 / 3982, complete paths 0, partial paths 665000 (to-do list 191 / 341)
02:29:43 macro number 1173 / 3982, complete paths 0, partial paths 666000 (to-do list 176 / 341)
02:30:13 macro number 1173 / 3982, complete paths 0, partial paths 667000 (to-do list 158 / 341)
02:30:42 macro number 1173 / 3982, complete paths 0, partial paths 668000 (to-do list 143 / 341)
02:31:12 macro number 1173 / 3982, complete paths 0, partial paths 669000 (to-do list 128 / 341)
02:31:42 macro number 1173 / 3982, complete paths 0, partial paths 670000 (to-do list 112 / 341)
02:32:12 macro number 1173 / 3982, complete paths 0, partial paths 671000 (to-do list 97 / 341)
02:32:42 macro number 1173 / 3982, complete paths 0, partial paths 672000 (to-do list 92 / 341)
02:33:11 macro number 1173 / 3982, complete paths 0, partial paths 673000 (to-do list 88 / 341)
02:33:41 macro number 1173 / 3982, complete paths 0, partial paths 674000 (to-do list 85 / 341)
02:34:11 macro number 1173 / 3982, complete paths 0, partial paths 675000 (to-do list 79 / 341)
02:34:40 macro number 1173 / 3982, complete paths 0, partial paths 676000 (to-do list 76 / 341)
02:35:10 macro number 1173 / 3982, complete paths 0, partial paths 677000 (to-do list 73 / 341)
02:35:39 macro number 1173 / 3982, complete paths 0, partial paths 678000 (to-do list 69 / 341)
02:36:09 macro number 1173 / 3982, complete paths 0, partial paths 679000 (to-do list 65 / 341)
02:36:39 macro number 1173 / 3982, complete paths 0, partial paths 680000 (to-do list 59 / 341)
02:37:08 macro number 1173 / 3982, complete paths 0, partial paths 681000 (to-do list 54 / 341)
02:37:38 macro number 1173 / 3982, complete paths 0, partial paths 682000 (to-do list 53 / 341)
02:38:07 macro number 1173 / 3982, complete paths 0, partial paths 683000 (to-do list 47 / 341)
02:38:37 macro number 1173 / 3982, complete paths 0, partial paths 684000 (to-do list 43 / 341)
02:39:07 macro number 1173 / 3982, complete paths 0, partial paths 685000 (to-do list 41 / 341)
02:39:36 macro number 1173 / 3982, complete paths 0, partial paths 686000 (to-do list 38 / 341)
02:40:06 macro number 1173 / 3982, complete paths 0, partial paths 687000 (to-do list 34 / 341)
02:40:35 macro number 1173 / 3982, complete paths 0, partial paths 688000 (to-do list 28 / 341)
02:41:05 macro number 1173 / 3982, complete paths 0, partial paths 689000 (to-do list 23 / 341)
02:41:34 macro number 1173 / 3982, complete paths 0, partial paths 690000 (to-do list 19 / 341)
02:42:04 macro number 1173 / 3982, complete paths 0, partial paths 691000 (to-do list 15 / 341)
02:42:34 macro number 1173 / 3982, complete paths 0, partial paths 692000 (to-do list 11 / 341)
02:43:03 macro number 1173 / 3982, complete paths 0, partial paths 693000 (to-do list 9 / 341)
02:43:33 macro number 1173 / 3982, complete paths 0, partial paths 694000 (to-do list 3 / 341)
02:44:00 macro number 1174 / 3982, complete paths 0, partial paths 695000 (to-do list 97 / 341)
02:44:29 macro number 1174 / 3982, complete paths 0, partial paths 696000 (to-do list 85 / 341)
02:44:59 macro number 1174 / 3982, complete paths 0, partial paths 697000 (to-do list 72 / 341)
02:45:29 macro number 1174 / 3982, complete paths 0, partial paths 698000 (to-do list 60 / 341)
02:45:58 macro number 1174 / 3982, complete paths 0, partial paths 699000 (to-do list 48 / 341)
02:46:28 macro number 1174 / 3982, complete paths 0, partial paths 700000 (to-do list 34 / 341)
02:46:58 macro number 1174 / 3982, complete paths 0, partial paths 701000 (to-do list 20 / 341)
02:47:28 macro number 1174 / 3982, complete paths 0, partial paths 702000 (to-do list 8 / 341)
02:47:54 macro number 1175 / 3982, complete paths 0, partial paths 703000 (to-do list 100 / 341)
02:48:24 macro number 1175 / 3982, complete paths 0, partial paths 704000 (to-do list 92 / 341)
02:48:54 macro number 1175 / 3982, complete paths 0, partial paths 705000 (to-do list 80 / 341)
02:49:23 macro number 1175 / 3982, complete paths 0, partial paths 706000 (to-do list 65 / 341)
02:49:53 macro number 1175 / 3982, complete paths 0, partial paths 707000 (to-do list 55 / 341)
02:50:23 macro number 1175 / 3982, complete paths 0, partial paths 708000 (to-do list 43 / 341)
02:50:52 macro number 1175 / 3982, complete paths 0, partial paths 709000 (to-do list 29 / 341)
02:51:22 macro number 1175 / 3982, complete paths 0, partial paths 710000 (to-do list 15 / 341)
02:51:52 macro number 1175 / 3982, complete paths 0, partial paths 711000 (to-do list 3 / 341)
02:52:18 macro number 1176 / 3982, complete paths 0, partial paths 712000 (to-do list 97 / 341)
02:52:48 macro number 1176 / 3982, complete paths 0, partial paths 713000 (to-do list 85 / 341)
02:53:18 macro number 1176 / 3982, complete paths 0, partial paths 714000 (to-do list 73 / 341)
02:53:48 macro number 1176 / 3982, complete paths 0, partial paths 715000 (to-do list 61 / 341)
02:54:17 macro number 1176 / 3982, complete paths 0, partial paths 716000 (to-do list 48 / 341)
02:54:47 macro number 1176 / 3982, complete paths 0, partial paths 717000 (to-do list 36 / 341)
02:55:17 macro number 1176 / 3982, complete paths 0, partial paths 718000 (to-do list 24 / 341)
02:55:46 macro number 1176 / 3982, complete paths 0, partial paths 719000 (to-do list 10 / 341)
02:56:13 macro number 1177 / 3982, complete paths 0, partial paths 720000 (to-do list 107 / 341)
02:56:43 macro number 1177 / 3982, complete paths 0, partial paths 721000 (to-do list 92 / 341)
02:57:12 macro number 1177 / 3982, complete paths 0, partial paths 722000 (to-do list 76 / 341)
02:57:42 macro number 1177 / 3982, complete paths 0, partial paths 723000 (to-do list 68 / 341)
02:58:12 macro number 1177 / 3982, complete paths 0, partial paths 724000 (to-do list 56 / 341)
02:58:41 macro number 1177 / 3982, complete paths 0, partial paths 725000 (to-do list 41 / 341)
02:59:11 macro number 1177 / 3982, complete paths 0, partial paths 726000 (to-do list 31 / 341)
02:59:41 macro number 1177 / 3982, complete paths 0, partial paths 727000 (to-do list 19 / 341)
03:00:10 macro number 1177 / 3982, complete paths 0, partial paths 728000 (to-do list 5 / 341)
03:00:37 macro number 1178 / 3982, complete paths 0, partial paths 729000 (to-do list 101 / 341)
03:01:07 macro number 1178 / 3982, complete paths 0, partial paths 730000 (to-do list 88 / 341)
03:01:36 macro number 1178 / 3982, complete paths 0, partial paths 731000 (to-do list 73 / 341)
03:02:06 macro number 1178 / 3982, complete paths 0, partial paths 732000 (to-do list 61 / 341)
03:02:36 macro number 1178 / 3982, complete paths 0, partial paths 733000 (to-do list 49 / 341)
03:03:06 macro number 1178 / 3982, complete paths 0, partial paths 734000 (to-do list 37 / 341)
03:03:35 macro number 1178 / 3982, complete paths 0, partial paths 735000 (to-do list 24 / 341)
03:04:05 macro number 1178 / 3982, complete paths 0, partial paths 736000 (to-do list 12 / 341)
03:04:32 macro number 1179 / 3982, complete paths 0, partial paths 737000 (to-do list 103 / 341)
03:05:02 macro number 1179 / 3982, complete paths 0, partial paths 738000 (to-do list 89 / 341)
03:05:32 macro number 1179 / 3982, complete paths 0, partial paths 739000 (to-do list 83 / 341)
03:06:01 macro number 1179 / 3982, complete paths 0, partial paths 740000 (to-do list 68 / 341)
03:06:31 macro number 1179 / 3982, complete paths 0, partial paths 741000 (to-do list 52 / 341)
03:07:01 macro number 1179 / 3982, complete paths 0, partial paths 742000 (to-do list 44 / 341)
03:07:31 macro number 1179 / 3982, complete paths 0, partial paths 743000 (to-do list 32 / 341)
03:08:01 macro number 1179 / 3982, complete paths 0, partial paths 744000 (to-do list 17 / 341)
03:08:30 macro number 1179 / 3982, complete paths 0, partial paths 745000 (to-do list 7 / 341)
03:08:57 macro number 1180 / 3982, complete paths 0, partial paths 746000 (to-do list 101 / 341)
03:09:27 macro number 1180 / 3982, complete paths 0, partial paths 747000 (to-do list 98 / 341)
03:09:56 macro number 1180 / 3982, complete paths 0, partial paths 748000 (to-do list 87 / 341)
03:10:26 macro number 1180 / 3982, complete paths 0, partial paths 749000 (to-do list 81 / 341)
03:10:55 macro number 1180 / 3982, complete paths 0, partial paths 750000 (to-do list 78 / 341)
03:11:25 macro number 1180 / 3982, complete paths 0, partial paths 751000 (to-do list 67 / 341)
03:11:54 macro number 1180 / 3982, complete paths 0, partial paths 752000 (to-do list 61 / 341)
03:12:24 macro number 1180 / 3982, complete paths 0, partial paths 753000 (to-do list 58 / 341)
03:12:53 macro number 1180 / 3982, complete paths 0, partial paths 754000 (to-do list 47 / 341)
03:13:23 macro number 1180 / 3982, complete paths 0, partial paths 755000 (to-do list 41 / 341)
03:13:52 macro number 1180 / 3982, complete paths 0, partial paths 756000 (to-do list 38 / 341)
03:14:22 macro number 1180 / 3982, complete paths 0, partial paths 757000 (to-do list 27 / 341)
03:14:52 macro number 1180 / 3982, complete paths 0, partial paths 758000 (to-do list 21 / 341)
03:15:21 macro number 1180 / 3982, complete paths 0, partial paths 759000 (to-do list 18 / 341)
03:15:51 macro number 1180 / 3982, complete paths 0, partial paths 760000 (to-do list 7 / 341)
03:16:18 macro number 1181 / 3982, complete paths 0, partial paths 761000 (to-do list 88 / 341)
03:16:47 macro number 1181 / 3982, complete paths 0, partial paths 762000 (to-do list 101 / 341)
03:17:16 macro number 1181 / 3982, complete paths 0, partial paths 763000 (to-do list 98 / 341)
03:17:46 macro number 1181 / 3982, complete paths 0, partial paths 764000 (to-do list 86 / 341)
03:18:15 macro number 1181 / 3982, complete paths 0, partial paths 765000 (to-do list 81 / 341)
03:18:45 macro number 1181 / 3982, complete paths 0, partial paths 766000 (to-do list 78 / 341)
03:19:14 macro number 1181 / 3982, complete paths 0, partial paths 767000 (to-do list 66 / 341)
03:19:44 macro number 1181 / 3982, complete paths 0, partial paths 768000 (to-do list 61 / 341)
03:20:13 macro number 1181 / 3982, complete paths 0, partial paths 769000 (to-do list 58 / 341)
03:20:43 macro number 1181 / 3982, complete paths 0, partial paths 770000 (to-do list 46 / 341)
03:21:12 macro number 1181 / 3982, complete paths 0, partial paths 771000 (to-do list 41 / 341)
03:21:42 macro number 1181 / 3982, complete paths 0, partial paths 772000 (to-do list 38 / 341)
03:22:12 macro number 1181 / 3982, complete paths 0, partial paths 773000 (to-do list 26 / 341)
03:22:41 macro number 1181 / 3982, complete paths 0, partial paths 774000 (to-do list 21 / 341)
03:23:11 macro number 1181 / 3982, complete paths 0, partial paths 775000 (to-do list 18 / 341)
03:23:40 macro number 1181 / 3982, complete paths 0, partial paths 776000 (to-do list 6 / 341)
03:24:07 macro number 1182 / 3982, complete paths 0, partial paths 777000 (to-do list 108 / 341)
03:24:36 macro number 1182 / 3982, complete paths 0, partial paths 778000 (to-do list 102 / 341)
03:25:06 macro number 1182 / 3982, complete paths 0, partial paths 779000 (to-do list 96 / 341)
03:25:36 macro number 1182 / 3982, complete paths 0, partial paths 780000 (to-do list 86 / 341)
03:26:05 macro number 1182 / 3982, complete paths 0, partial paths 781000 (to-do list 81 / 341)
03:26:35 macro number 1182 / 3982, complete paths 0, partial paths 782000 (to-do list 76 / 341)
03:27:04 macro number 1182 / 3982, complete paths 0, partial paths 783000 (to-do list 69 / 341)
03:27:34 macro number 1182 / 3982, complete paths 0, partial paths 784000 (to-do list 65 / 341)
03:28:03 macro number 1182 / 3982, complete paths 0, partial paths 785000 (to-do list 63 / 341)
03:28:33 macro number 1182 / 3982, complete paths 0, partial paths 786000 (to-do list 53 / 341)
03:29:03 macro number 1182 / 3982, complete paths 0, partial paths 787000 (to-do list 52 / 341)
03:29:32 macro number 1182 / 3982, complete paths 0, partial paths 788000 (to-do list 42 / 341)
03:30:02 macro number 1182 / 3982, complete paths 0, partial paths 789000 (to-do list 35 / 341)
03:30:31 macro number 1182 / 3982, complete paths 0, partial paths 790000 (to-do list 29 / 341)
03:31:01 macro number 1182 / 3982, complete paths 0, partial paths 791000 (to-do list 23 / 341)
03:31:30 macro number 1182 / 3982, complete paths 0, partial paths 792000 (to-do list 18 / 341)
03:32:00 macro number 1182 / 3982, complete paths 0, partial paths 793000 (to-do list 11 / 341)
03:32:29 macro number 1182 / 3982, complete paths 0, partial paths 794000 (to-do list 10 / 341)
03:32:56 macro number 1183 / 3982, complete paths 0, partial paths 795000 (to-do list 108 / 341)
03:33:26 macro number 1183 / 3982, complete paths 0, partial paths 796000 (to-do list 86 / 341)
03:33:55 macro number 1183 / 3982, complete paths 0, partial paths 797000 (to-do list 70 / 341)
03:34:25 macro number 1183 / 3982, complete paths 0, partial paths 798000 (to-do list 54 / 341)
03:34:55 macro number 1183 / 3982, complete paths 0, partial paths 799000 (to-do list 34 / 341)
03:35:25 macro number 1183 / 3982, complete paths 0, partial paths 800000 (to-do list 15 / 341)
03:35:51 macro number 1184 / 3982, complete paths 0, partial paths 801000 (to-do list 105 / 341)
03:36:21 macro number 1184 / 3982, complete paths 0, partial paths 802000 (to-do list 90 / 341)
03:36:51 macro number 1184 / 3982, complete paths 0, partial paths 803000 (to-do list 68 / 341)
03:37:21 macro number 1184 / 3982, complete paths 0, partial paths 804000 (to-do list 55 / 341)
03:37:50 macro number 1184 / 3982, complete paths 0, partial paths 805000 (to-do list 36 / 341)
03:38:20 macro number 1184 / 3982, complete paths 0, partial paths 806000 (to-do list 16 / 341)
03:38:47 macro number 1185 / 3982, complete paths 0, partial paths 807000 (to-do list 104 / 341)
03:39:17 macro number 1185 / 3982, complete paths 0, partial paths 808000 (to-do list 87 / 341)
03:39:47 macro number 1185 / 3982, complete paths 0, partial paths 809000 (to-do list 72 / 341)
03:40:16 macro number 1185 / 3982, complete paths 0, partial paths 810000 (to-do list 50 / 341)
03:40:46 macro number 1185 / 3982, complete paths 0, partial paths 811000 (to-do list 37 / 341)
03:41:16 macro number 1185 / 3982, complete paths 0, partial paths 812000 (to-do list 20 / 341)
03:41:42 macro number 1186 / 3982, complete paths 0, partial paths 813000 (to-do list 108 / 341)
03:42:12 macro number 1186 / 3982, complete paths 0, partial paths 814000 (to-do list 86 / 341)
03:42:42 macro number 1186 / 3982, complete paths 0, partial paths 815000 (to-do list 72 / 341)
03:43:12 macro number 1186 / 3982, complete paths 0, partial paths 816000 (to-do list 54 / 341)
03:43:42 macro number 1186 / 3982, complete paths 0, partial paths 817000 (to-do list 33 / 341)
03:44:11 macro number 1186 / 3982, complete paths 0, partial paths 818000 (to-do list 22 / 341)
03:44:38 macro number 1187 / 3982, complete paths 0, partial paths 819000 (to-do list 104 / 341)
03:45:08 macro number 1187 / 3982, complete paths 0, partial paths 820000 (to-do list 92 / 341)
03:45:38 macro number 1187 / 3982, complete paths 0, partial paths 821000 (to-do list 68 / 341)
03:46:07 macro number 1187 / 3982, complete paths 0, partial paths 822000 (to-do list 54 / 341)
03:46:37 macro number 1187 / 3982, complete paths 0, partial paths 823000 (to-do list 36 / 341)
03:47:07 macro number 1187 / 3982, complete paths 0, partial paths 824000 (to-do list 18 / 341)
03:47:34 macro number 1188 / 3982, complete paths 0, partial paths 825000 (to-do list 105 / 341)
03:48:04 macro number 1188 / 3982, complete paths 0, partial paths 826000 (to-do list 89 / 341)
03:48:33 macro number 1188 / 3982, complete paths 0, partial paths 827000 (to-do list 74 / 341)
03:49:03 macro number 1188 / 3982, complete paths 0, partial paths 828000 (to-do list 51 / 341)
03:49:33 macro number 1188 / 3982, complete paths 0, partial paths 829000 (to-do list 39 / 341)
03:50:03 macro number 1188 / 3982, complete paths 0, partial paths 830000 (to-do list 18 / 341)
03:50:30 macro number 1189 / 3982, complete paths 0, partial paths 831000 (to-do list 96 / 341)
03:50:59 macro number 1189 / 3982, complete paths 0, partial paths 832000 (to-do list 90 / 341)
03:51:29 macro number 1189 / 3982, complete paths 0, partial paths 833000 (to-do list 71 / 341)
03:51:59 macro number 1189 / 3982, complete paths 0, partial paths 834000 (to-do list 56 / 341)
03:52:28 macro number 1189 / 3982, complete paths 0, partial paths 835000 (to-do list 34 / 341)
03:52:58 macro number 1189 / 3982, complete paths 0, partial paths 836000 (to-do list 21 / 341)
03:53:26 macro number 1190 / 3982, complete paths 0, partial paths 837000 (to-do list 64 / 341)
03:53:55 macro number 1190 / 3982, complete paths 0, partial paths 838000 (to-do list 92 / 341)
03:54:24 macro number 1190 / 3982, complete paths 0, partial paths 839000 (to-do list 72 / 341)
03:54:54 macro number 1190 / 3982, complete paths 0, partial paths 840000 (to-do list 56 / 341)
03:55:24 macro number 1190 / 3982, complete paths 0, partial paths 841000 (to-do list 38 / 341)
03:55:54 macro number 1190 / 3982, complete paths 0, partial paths 842000 (to-do list 17 / 341)
03:56:23 macro number 1191 / 3982, complete paths 0, partial paths 843000 (to-do list 32 / 341)
03:56:50 macro number 1191 / 3982, complete paths 0, partial paths 844000 (to-do list 93 / 341)
03:57:20 macro number 1191 / 3982, complete paths 0, partial paths 845000 (to-do list 76 / 341)
03:57:50 macro number 1191 / 3982, complete paths 0, partial paths 846000 (to-do list 57 / 341)
03:58:20 macro number 1191 / 3982, complete paths 0, partial paths 847000 (to-do list 38 / 341)
03:58:49 macro number 1191 / 3982, complete paths 0, partial paths 848000 (to-do list 20 / 341)
03:59:19 macro number 1191 / 3982, complete paths 0, partial paths 849000 (to-do list 2 / 341)
03:59:46 macro number 1192 / 3982, complete paths 0, partial paths 850000 (to-do list 89 / 341)
04:00:16 macro number 1192 / 3982, complete paths 0, partial paths 851000 (to-do list 78 / 341)
04:00:45 macro number 1192 / 3982, complete paths 0, partial paths 852000 (to-do list 58 / 341)
04:01:15 macro number 1192 / 3982, complete paths 0, partial paths 853000 (to-do list 39 / 341)
04:01:45 macro number 1192 / 3982, complete paths 0, partial paths 854000 (to-do list 23 / 341)
04:02:15 macro number 1192 / 3982, complete paths 0, partial paths 855000 (to-do list 2 / 341)
04:02:42 macro number 1193 / 3982, complete paths 0, partial paths 856000 (to-do list 92 / 341)
04:03:11 macro number 1193 / 3982, complete paths 0, partial paths 857000 (to-do list 74 / 341)
04:03:41 macro number 1193 / 3982, complete paths 0, partial paths 858000 (to-do list 60 / 341)
04:04:11 macro number 1193 / 3982, complete paths 0, partial paths 859000 (to-do list 40 / 341)
04:04:41 macro number 1193 / 3982, complete paths 0, partial paths 860000 (to-do list 24 / 341)
04:05:10 macro number 1193 / 3982, complete paths 0, partial paths 861000 (to-do list 5 / 341)
04:05:37 macro number 1194 / 3982, complete paths 0, partial paths 862000 (to-do list 95 / 341)
04:06:07 macro number 1194 / 3982, complete paths 0, partial paths 863000 (to-do list 74 / 341)
04:06:37 macro number 1194 / 3982, complete paths 0, partial paths 864000 (to-do list 56 / 341)
04:07:06 macro number 1194 / 3982, complete paths 0, partial paths 865000 (to-do list 44 / 341)
04:07:36 macro number 1194 / 3982, complete paths 0, partial paths 866000 (to-do list 22 / 341)
04:08:06 macro number 1194 / 3982, complete paths 0, partial paths 867000 (to-do list 6 / 341)
04:08:33 macro number 1195 / 3982, complete paths 0, partial paths 868000 (to-do list 90 / 341)
04:09:03 macro number 1195 / 3982, complete paths 0, partial paths 869000 (to-do list 77 / 341)
04:09:32 macro number 1195 / 3982, complete paths 0, partial paths 870000 (to-do list 57 / 341)
04:10:02 macro number 1195 / 3982, complete paths 0, partial paths 871000 (to-do list 41 / 341)
04:10:32 macro number 1195 / 3982, complete paths 0, partial paths 872000 (to-do list 26 / 341)
04:11:02 macro number 1195 / 3982, complete paths 0, partial paths 873000 (to-do list 4 / 341)
04:11:29 macro number 1196 / 3982, complete paths 0, partial paths 874000 (to-do list 94 / 341)
04:11:58 macro number 1196 / 3982, complete paths 0, partial paths 875000 (to-do list 73 / 341)
04:12:28 macro number 1196 / 3982, complete paths 0, partial paths 876000 (to-do list 62 / 341)
04:12:58 macro number 1196 / 3982, complete paths 0, partial paths 877000 (to-do list 40 / 341)
04:13:28 macro number 1196 / 3982, complete paths 0, partial paths 878000 (to-do list 23 / 341)
04:13:57 macro number 1196 / 3982, complete paths 0, partial paths 879000 (to-do list 8 / 341)
04:14:26 macro number 1197 / 3982, complete paths 0, partial paths 880000 (to-do list 38 / 341)
04:14:54 macro number 1198 / 3982, complete paths 0, partial paths 881000 (to-do list 60 / 341)
04:15:23 macro number 1199 / 3982, complete paths 0, partial paths 882000 (to-do list 83 / 341)
04:15:52 macro number 1200 / 3982, complete paths 0, partial paths 883000 (to-do list 96 / 341)
04:16:24 macro number 1200 / 3982, complete paths 0, partial paths 884000 (to-do list 14 / 341)
04:16:49 macro number 1204 / 3982, complete paths 0, partial paths 885000 (to-do list 155 / 341)
04:17:16 macro number 1208 / 3982, complete paths 0, partial paths 886000 (to-do list 231 / 341)
04:17:50 macro number 1213 / 3982, complete paths 0, partial paths 887000 (to-do list 76 / 341)
04:18:17 macro number 1217 / 3982, complete paths 0, partial paths 888000 (to-do list 152 / 341)
04:18:44 macro number 1221 / 3982, complete paths 0, partial paths 889000 (to-do list 228 / 341)
04:19:17 macro number 1226 / 3982, complete paths 0, partial paths 890000 (to-do list 73 / 341)
04:19:49 macro number 1250 / 3982, complete paths 0, partial paths 891000 (to-do list 7 / 341)
04:20:19 macro number 1250 / 3982, complete paths 0, partial paths 892000 (to-do list 17 / 341)
04:20:48 macro number 1250 / 3982, complete paths 0, partial paths 893000 (to-do list 7 / 341)
04:21:18 macro number 1250 / 3982, complete paths 0, partial paths 894000 (to-do list 17 / 341)
04:21:46 macro number 1251 / 3982, complete paths 0, partial paths 895000 (to-do list 55 / 341)
04:22:17 macro number 1256 / 3982, complete paths 0, partial paths 896000 (to-do list 4 / 341)
04:22:46 macro number 1268 / 3982, complete paths 0, partial paths 897000 (to-do list 24 / 341)
04:23:15 macro number 1268 / 3982, complete paths 0, partial paths 898000 (to-do list 27 / 341)
04:23:45 macro number 1269 / 3982, complete paths 0, partial paths 899000 (to-do list 37 / 341)
04:24:14 macro number 1269 / 3982, complete paths 0, partial paths 900000 (to-do list 18 / 341)
04:24:44 macro number 1269 / 3982, complete paths 0, partial paths 901000 (to-do list 11 / 341)
04:25:13 macro number 1269 / 3982, complete paths 0, partial paths 902000 (to-do list 24 / 341)
04:25:42 macro number 1269 / 3982, complete paths 0, partial paths 903000 (to-do list 7 / 341)
04:26:10 macro number 1270 / 3982, complete paths 0, partial paths 904000 (to-do list 50 / 341)
04:26:42 macro number 1290 / 3982, complete paths 0, partial paths 905000 (to-do list 9 / 341)
04:27:10 macro number 1290 / 3982, complete paths 0, partial paths 906000 (to-do list 26 / 341)
04:27:40 macro number 1290 / 3982, complete paths 0, partial paths 907000 (to-do list 30 / 341)
04:28:09 macro number 1290 / 3982, complete paths 0, partial paths 908000 (to-do list 17 / 341)
04:28:39 macro number 1290 / 3982, complete paths 0, partial paths 909000 (to-do list 16 / 341)
04:29:08 macro number 1290 / 3982, complete paths 0, partial paths 910000 (to-do list 5 / 341)
04:29:37 macro number 1291 / 3982, complete paths 0, partial paths 911000 (to-do list 30 / 341)
04:30:07 macro number 1291 / 3982, complete paths 0, partial paths 912000 (to-do list 16 / 341)
04:30:35 macro number 1291 / 3982, complete paths 0, partial paths 913000 (to-do list 33 / 341)
04:31:05 macro number 1291 / 3982, complete paths 0, partial paths 914000 (to-do list 23 / 341)
04:31:35 macro number 1291 / 3982, complete paths 0, partial paths 915000 (to-do list 11 / 341)
04:32:04 macro number 1291 / 3982, complete paths 0, partial paths 916000 (to-do list 8 / 341)
04:32:33 macro number 1291 / 3982, complete paths 0, partial paths 917000 (to-do list 30 / 341)
04:33:02 macro number 1291 / 3982, complete paths 0, partial paths 918000 (to-do list 18 / 341)
04:33:31 macro number 1291 / 3982, complete paths 0, partial paths 919000 (to-do list 36 / 341)
04:34:01 macro number 1291 / 3982, complete paths 0, partial paths 920000 (to-do list 24 / 341)
04:34:30 macro number 1291 / 3982, complete paths 0, partial paths 921000 (to-do list 11 / 341)
04:35:00 macro number 1291 / 3982, complete paths 0, partial paths 922000 (to-do list 9 / 341)
04:35:29 macro number 1291 / 3982, complete paths 0, partial paths 923000 (to-do list 25 / 341)
04:35:58 macro number 1291 / 3982, complete paths 0, partial paths 924000 (to-do list 18 / 341)
04:36:27 macro number 1291 / 3982, complete paths 0, partial paths 925000 (to-do list 34 / 341)
04:36:57 macro number 1291 / 3982, complete paths 0, partial paths 926000 (to-do list 20 / 341)
04:37:26 macro number 1291 / 3982, complete paths 0, partial paths 927000 (to-do list 6 / 341)
04:37:55 macro number 1292 / 3982, complete paths 0, partial paths 928000 (to-do list 32 / 341)
04:38:25 macro number 1292 / 3982, complete paths 0, partial paths 929000 (to-do list 13 / 341)
04:38:54 macro number 1292 / 3982, complete paths 0, partial paths 930000 (to-do list 26 / 341)
04:39:23 macro number 1292 / 3982, complete paths 0, partial paths 931000 (to-do list 8 / 341)
04:39:52 macro number 1292 / 3982, complete paths 0, partial paths 932000 (to-do list 37 / 341)
04:40:22 macro number 1292 / 3982, complete paths 0, partial paths 933000 (to-do list 16 / 341)
04:40:51 macro number 1292 / 3982, complete paths 0, partial paths 934000 (to-do list 29 / 341)
04:41:20 macro number 1292 / 3982, complete paths 0, partial paths 935000 (to-do list 18 / 341)
04:41:50 macro number 1292 / 3982, complete paths 0, partial paths 936000 (to-do list 10 / 341)
04:42:19 macro number 1292 / 3982, complete paths 0, partial paths 937000 (to-do list 25 / 341)
04:42:49 macro number 1292 / 3982, complete paths 0, partial paths 938000 (to-do list 5 / 341)
04:43:18 macro number 1292 / 3982, complete paths 0, partial paths 939000 (to-do list 15 / 341)
04:43:46 macro number 1293 / 3982, complete paths 0, partial paths 940000 (to-do list 45 / 341)
04:44:17 macro number 1314 / 3982, complete paths 0, partial paths 941000 (to-do list 2 / 341)
04:44:46 macro number 1319 / 3982, complete paths 0, partial paths 942000 (to-do list 4 / 341)
04:45:16 macro number 1323 / 3982, complete paths 0, partial paths 943000 (to-do list 8 / 341)
04:45:45 macro number 1325 / 3982, complete paths 0, partial paths 944000 (to-do list 6 / 341)
04:46:15 macro number 1332 / 3982, complete paths 0, partial paths 945000 (to-do list 6 / 341)
04:46:44 macro number 1338 / 3982, complete paths 0, partial paths 946000 (to-do list 9 / 341)
04:47:14 macro number 1344 / 3982, complete paths 0, partial paths 947000 (to-do list 5 / 341)
04:47:45 macro number 1404 / 3982, complete paths 0, partial paths 948000 (to-do list 2 / 341)
04:48:15 macro number 1446 / 3982, complete paths 0, partial paths 949000 (to-do list 2 / 341)
04:48:47 macro number 1542 / 3982, complete paths 0, partial paths 950000 (to-do list 5 / 341)
04:49:18 macro number 1601 / 3982, complete paths 0, partial paths 951000 (to-do list 2 / 341)
